"Site","Startdate","Enddate","Midpoint","Year","Duration","Method","Sp..Abacoproeces.saltuum","Sp..Acartauchenius.scurrilis","Sp..Aelurillus.v.insignitus","Sp..Agalenatea.redii","Sp..Agelena.labyrinthica","Sp..Agroeca.brunnea","Sp..Agroeca.cuprea","Sp..Agroeca.dentigera","Sp..Agroeca.lusatica","Sp..Agroeca.proxima","Sp..Agyneta.affinis","Sp..Agyneta.conigera","Sp..Agyneta.decora","Sp..Agyneta.fuscipalpa","Sp..Agyneta.innotabilis","Sp..Agyneta.mollis","Sp..Agyneta.ramosa","Sp..Agyneta.rurestris","Sp..Agyneta.saxatilis","Sp..Agyneta.subtilis","Sp..Allagelena.gracilens","Sp..Allomengea.vidua","Sp..Alopecosa.barbipes","Sp..Alopecosa.cuneata","Sp..Alopecosa.fabrilis","Sp..Alopecosa.pulverulenta","Sp..Alopecosa.trabalis","Sp..Amaurobius.fenestralis","Sp..Amaurobius.ferox","Sp..Amaurobius.similis","Sp..Anelosimus.vittatus","Sp..Antistea.elegans","Sp..Anyphaena.accentuata","Sp..Aphileta.misera","Sp..Apostenus.fuscus","Sp..Araeoncus.crassiceps","Sp..Araeoncus.humilis","Sp..Araneus.diadematus","Sp..Araneus.marmoreus","Sp..Araneus.quadratus","Sp..Araneus.sturmi","Sp..Araneus.triguttatus","Sp..Araniella.cucurbitina","Sp..Araniella.opisthographa","Sp..Arctosa.cinerea","Sp..Arctosa.figurata","Sp..Arctosa.leopardus","Sp..Arctosa.lutetiana","Sp..Arctosa.perita","Sp..Argenna.subnigra","UIDN","OIDN","TERRID","NAAM","NISCODE","NUTS2","LENGTE","OPPERVL","geometry"
"FORD-BODEM-08","2017-08-18","2017-09-25","2017-09-07",2017,39,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233769.044618903, 181672.649855447)
"BROEKBEEMD-BODEM-05","2022-06-07","2022-07-06","2022-06-22",2022,30,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221666.634577392, 174095.48076199)
"VEURSBOS-BODEM-VEB03","2006-07-11","2006-08-01","2006-07-22",2006,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246977.279950547, 161590.681460415)
"MOMBEEK-BODEM-01","2017-07-21","2017-08-15","2017-08-03",2017,26,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226862.188631197, 174630.220784345)
"ECOKIK-BODEM-07","2013-09-26","2013-10-24","2013-10-10",2013,29,"Bodemval",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240752.41351179, 177383.286259878)
"HEERS-BODEM-JS02-G13","2011-06-29","2011-07-12","2011-07-06",2011,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(219146.627599427, 170412.931835167)
"ELLIKOM-BODEM-01","1985-05-26","1985-06-09","1985-06-03",1985,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(232190.902865665, 213257.551859614)
"KAMERT-BODEM-04","2003-06-01","2003-06-16","2003-06-09",2003,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(220227.328804722, 191352.569224403)
"ABEEK-BODEM-24","2009-10-04","2009-11-01","2009-10-18",2009,29,"Bodemval",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240324.384634397, 201662.033143371)
"KEVIE-BODEM-11","2019-05-03","2019-05-17","2019-05-11",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(232460.173207638, 162734.556374387)
"ABEEK-BODEM-12","2006-02-05","2006-02-26","2006-02-16",2006,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(231747.076142096, 205763.68900571)
"FRC-BODEM-10","2018-07-09","2018-08-02","2018-07-21",2018,25,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(247712.497918934, 190988.22889196)
"WZC-BODEM-01","2019-06-01","2019-07-31","2019-07-01",2019,61,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(212715.00975546, 183969.958889243)
"HALENSBROEK-BODEM-02","2020-09-10","2020-10-12","2020-09-26",2020,33,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(201337.703537055, 186088.350589381)
"ASBROEK-BODEM-01","2015-08-12","2015-09-24","2015-09-03",2015,44,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233066.355404893, 178938.276412666)
"ELERWEERT-BODEM-A8","2005-10-04","2005-10-11","2005-10-08",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(250493.988330394, 199349.613312745)
"KIKBEEK-BODEM-05","2009-04-01","2009-04-15","2009-04-09",2009,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234823.849156164, 191903.714899851)
"ZWARTEBERG-BODEM-05","2019-08-12","2019-09-23","2019-09-03",2019,43,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227518.405137241, 189134.876398631)
"MECHELSEHEIDE-BODEM-11","2023-05-15","2023-06-02","2023-05-25",2023,19,"Bodemval",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240474.274327528, 188732.559020588)
"MUNSTER-BODEM-10","2004-01-25","2004-02-08","2004-02-02",2004,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(232784.083511575, 172721.592915267)
"HASSELT-GROEN-BODEM-09","2015-03-15","2015-04-11","2015-03-29",2015,28,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(218137.089169545, 182642.841881795)
"GENK-BERM-BODEM-57","1999-05-25","1999-06-07","1999-06-01",1999,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(223807.477060722, 189606.780302895)
"MAZENHOVEN-BODEM-Mza","1998-05-28","1998-06-05","1998-06-01",1998,9,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245485.907073369, 190792.65961284)
"FRC-BODEM-11","2020-07-01","2020-07-16","2020-07-09",2020,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245958.471705839, 183225.60572708)
"FRC-BODEM-02","2020-02-02","2020-02-17","2020-02-10",2020,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(239556.593575375, 188357.028575373)
"KIKBEEK-BODEM-09","2013-04-18","2013-05-11","2013-04-30",2013,24,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(244721.484336371, 183653.932581879)
"FRC-BODEM-07","2020-08-03","2020-08-21","2020-08-13",2020,19,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242477.217664891, 187798.229055867)
"ELERWEERT-BODEM-C6","2005-08-23","2005-08-30","2005-08-27",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246767.986502985, 199346.720294553)
"GENK-BERM-BODEM-58","1999-06-23","1999-07-08","1999-07-01",1999,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227128.614277465, 193558.413821103)
"HAAGDOORN-BODEM-16M89","1999-07-13","1999-07-27","1999-07-21",1999,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(225053.374807878, 195897.639399601)
"HAAGDOORN-BODEM-17EB","1999-05-17","1999-05-31","1999-05-25",1999,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233232.462753322, 181763.741860978)
"ABEEK-BODEM-01","2004-08-15","2004-08-29","2004-08-23",2004,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221251.61626909, 191775.306555233)
"FRC-BODEM-09","2020-06-03","2020-06-17","2020-06-11",2020,15,"Bodemval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245154.427515443, 185590.820938244)
"HAAGDOORN-BODEM-19IB","2020-03-31","2020-04-14","2020-04-08",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226693.878124035, 188486.406836204)
"FRC-BODEM-10","2019-03-29","2019-04-12","2019-04-06",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(243839.191852069, 190776.499467085)
"ABEEK-BODEM-16","2007-05-20","2007-06-03","2007-05-28",2007,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233517.899533337, 190276.758694397)
"ABEEK-BODEM-22","2012-05-12","2012-05-28","2012-05-20",2012,17,"Bodemval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229176.570471939, 196470.518810619)
"ABEEK-BODEM-18","2007-06-03","2007-06-17","2007-06-11",2007,15,"Bodemval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(231166.760641679, 199208.737074699)
"KEVIE-BODEM-16","2020-08-03","2020-08-17","2020-08-11",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230200.982090952, 170380.0024915)
"ASBROEK-BODEM-11","2019-03-26","2019-04-16","2019-04-06",2019,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234540.235550906, 179298.926691317)
"ZWB-BODEM-04","2019-06-11","2019-06-26","2019-06-19",2019,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(219611.119455422, 192107.058980839)
"FRC-BODEM-03","2020-09-23","2020-10-08","2020-10-01",2020,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242823.497704465, 191592.3063672)
"KALENHAAG-BODEM-04","1982-08-29","1982-10-03","1982-09-16",1982,36,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235304.970263938, 186974.078686449)
"KALENHAAG-BODEM-15","1982-08-29","1982-10-03","1982-09-16",1982,36,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228916.874011736, 190168.323498592)
"KEVIE-BODEM-15","2020-09-09","2020-09-14","2020-09-12",2020,6,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235684.756727549, 165351.144525923)
"KEVIE-BODEM-KB01","2003-02-05","2003-02-24","2003-02-15",2003,20,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229308.271201309, 164119.134317222)
"LANKLAARDERBOS-BODEM-97","1998-03-12","1998-03-26","1998-03-20",1998,15,"Bodemval",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238689.550351741, 194597.597405503)
"BREMBERG-BODEM-01","2017-07-19","2017-09-01","2017-08-10",2017,45,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238306.79140279, 180824.567295394)
"HEERS-BODEM-JS02-G14","2011-04-20","2011-05-04","2011-04-28",2011,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(216154.918595305, 160927.056620816)
"MATEN-BODEM-A17","1980-06-01","1980-06-15","1980-06-09",1980,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226602.213928067, 175319.772027284)
"ST-TRUIDEN-BODEM-LSB039","2010-05-21","2010-06-04","2010-05-29",2010,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221266.739261659, 171753.582218989)
"MOTMOLEN-BODEM-01","2005-08-29","2005-09-17","2005-09-08",2005,20,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229590.335553331, 172845.466229078)
"FRC-BODEM-02","2018-08-16","2018-08-30","2018-08-24",2018,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245799.462702321, 185971.076476197)
"ZWB2-BODEM","2000-09-29","2000-10-13","2000-10-07",2000,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(216607.048239595, 204223.996498607)
"FRC-BODEM-03","2020-10-22","2020-11-05","2020-10-30",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246352.15864245, 187828.204008502)
"HAAGDOORN-BODEM-15EB","2020-08-18","2020-09-01","2020-08-26",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230558.337993042, 191670.793039619)
"MAASMECHELEN-BODEM-03M95","1999-03-23","1999-04-06","1999-03-31",1999,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238311.947560001, 185697.992927665)
"GERLA-BODEM-05","2020-03-21","2020-04-10","2020-03-31",2020,21,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224620.000817535, 162986.593365033)
"ZIE1-BODEM-01","2000-06-08","2000-06-22","2000-06-16",2000,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(236039.869167501, 182120.993174571)
"GROOTBROEK-BODEM-02","1997-07-16","1997-08-03","1997-07-26",1997,19,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242002.542665625, 193329.842807581)
"BALIMHEIDE-BODEM-02","2018-04-23","2018-06-15","2018-05-20",2018,54,"Bodemval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(215142.992090193, 207908.928705576)
"ST-TRUIDEN-BODEM-LAB057","2010-05-05","2010-05-21","2010-05-13",2010,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(207949.287288901, 165630.755236168)
"ECOKIK-BODEM-07","2013-10-24","2013-11-14","2013-11-04",2013,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(239448.961427614, 181814.011947809)
"HEIDERBOS-BODEM-01","1998-01-29","1998-02-19","1998-02-09",1998,22,"Bodemval",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(231417.235972691, 182554.838915563)
"ABEEK-BODEM-12","2006-10-08","2006-10-22","2006-10-16",2006,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230181.151480753, 214568.494247233)
"FRC-BODEM-10","2018-08-30","2018-09-13","2018-09-07",2018,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240800.19407575, 193955.144362545)
